matrix_cnt,process_count,time
344,64,0.32436060905456543
344,128,0.9316837787628174
345,1,0.06637167930603027
345,2,0.03323245048522949
345,4,0.0274503231048584
345,6,0.04260110855102539
345,8,0.041283607482910156
345,10,0.017613887786865234
345,12,0.04255223274230957
345,16,0.07488846778869629
345,24,0.10266995429992676
345,32,0.13516473770141602
345,48,0.19054818153381348
345,64,0.2882256507873535
345,128,0.7580184936523438
346,1,0.062337636947631836
346,2,0.03930544853210449
346,4,0.025979995727539062
346,6,0.03968977928161621
346,8,0.05718827247619629
346,10,0.03215813636779785
346,12,0.05056190490722656
346,16,0.06804513931274414
346,24,0.11133050918579102
346,32,0.16379666328430176
346,48,0.19918298721313477
346,64,0.33209729194641113
346,128,0.8184018135070801
347,1,0.04862165451049805
347,2,0.041094303131103516
347,4,0.021372079849243164
347,6,0.016730785369873047
347,8,0.04839062690734863
347,10,0.04092597961425781
347,12,0.04276132583618164
347,16,0.06448221206665039
347,24,0.09330272674560547
347,32,0.12002110481262207
347,48,0.20294833183288574
347,64,0.2926328182220459
347,128,0.8493740558624268
348,1,0.05087137222290039
348,2,0.03659653663635254
348,4,0.02756524085998535
348,6,0.028641462326049805
348,8,0.05671334266662598
348,10,0.05082297325134277
348,12,0.032332420349121094
348,16,0.0356905460357666
348,24,0.10528421401977539
348,32,0.1036074161529541
348,48,0.22616362571716309
348,64,0.2869863510131836
348,128,0.7103140354156494
349,1,0.07135128974914551
349,2,0.042452096939086914
349,4,0.0436253547668457
349,6,0.026389360427856445
349,8,0.04184103012084961
349,10,0.021544218063354492
349,12,0.06769561767578125
349,16,0.05119729042053223
349,24,0.09557795524597168
349,32,0.11126255989074707
349,48,0.22417259216308594
349,64,0.3303344249725342
349,128,0.8511905670166016
350,1,0.06775736808776855
350,2,0.03410172462463379
350,4,0.019659757614135742
350,6,0.05645155906677246
350,8,0.02048635482788086
350,10,0.07923388481140137
350,12,0.05274701118469238
350,16,0.051457881927490234
350,24,0.09264850616455078
350,32,0.12653827667236328
350,48,0.20226478576660156
350,64,0.30759310722351074
350,128,0.7862279415130615
351,1,0.062131404876708984
351,2,0.033455848693847656
351,4,0.029911518096923828
351,6,0.048871755599975586
351,8,0.04924464225769043
351,10,0.04711198806762695
351,12,0.03632807731628418
351,16,0.07305383682250977
351,24,0.08735871315002441
351,32,0.13796615600585938
351,48,0.17893648147583008
351,64,0.32235002517700195
351,128,0.7230291366577148
352,1,0.09661293029785156
352,2,0.05197453498840332
352,4,0.03729367256164551
352,6,0.043210506439208984
352,8,0.06287431716918945
352,10,0.061403512954711914
352,12,0.05854678153991699
352,16,0.041651010513305664
352,24,0.06357240676879883
352,32,0.11468267440795898
352,48,0.24526643753051758
352,64,0.4190797805786133
352,128,0.8070616722106934
353,1,0.07702445983886719
353,2,0.04072690010070801
353,4,0.02686452865600586
353,6,0.061788082122802734
353,8,0.019402265548706055
353,10,0.06231522560119629
353,12,0.04049086570739746
353,16,0.04851484298706055
353,24,0.10283041000366211
353,32,0.13136768341064453
353,48,0.26377344131469727
353,64,0.28632688522338867
353,128,0.8546204566955566
354,1,0.062021493911743164
354,2,0.03379392623901367
354,4,0.032309532165527344
354,6,0.05229783058166504
354,8,0.048433542251586914
354,10,0.045519351959228516
354,12,0.05615067481994629
354,16,0.058945655822753906
354,24,0.12871813774108887
354,32,0.15298199653625488
354,48,0.2234649658203125
354,64,0.2589433193206787
354,128,0.8422331809997559
355,1,0.015703916549682617
355,2,0.020952463150024414
355,4,0.009190559387207031
355,6,0.013813495635986328
355,8,0.05668306350708008
355,10,0.03370332717895508
355,12,0.05123305320739746
355,16,0.06707644462585449
355,24,0.09984993934631348
355,32,0.1599137783050537
355,48,0.2009601593017578
355,64,0.3217141628265381
355,128,0.8577275276184082
356,1,0.019831180572509766
356,2,0.015890121459960938
356,4,0.024445533752441406
356,6,0.04369544982910156
356,8,0.0274505615234375
356,10,0.03327536582946777
356,12,0.06754446029663086
356,16,0.05302858352661133
356,24,0.08716344833374023
356,32,0.15005850791931152
356,48,0.1644272804260254
356,64,0.3249826431274414
356,128,0.846623420715332
357,1,0.03600573539733887
357,2,0.021500587463378906
357,4,0.01775527000427246
357,6,0.01886916160583496
357,8,0.029515743255615234
357,10,0.0559239387512207
357,12,0.05613446235656738
357,16,0.030577421188354492
357,24,0.07842350006103516
357,32,0.13648009300231934
357,48,0.21552371978759766
357,64,0.31963396072387695
357,128,0.8339078426361084
358,1,0.04330587387084961
358,2,0.03636527061462402
358,4,0.016680479049682617
358,6,0.06084036827087402
358,8,0.05513143539428711
358,10,0.030909061431884766
358,12,0.06040215492248535
358,16,0.04775285720825195
358,24,0.075958251953125
358,32,0.1399543285369873
358,48,0.1915571689605713
358,64,0.295696496963501
358,128,0.8290045261383057
359,1,0.020149946212768555
359,2,0.018679380416870117
359,4,0.03714394569396973
359,6,0.040311336517333984
359,8,0.040609121322631836
359,10,0.05421948432922363
359,12,0.026273488998413086
359,16,0.06350445747375488
359,24,0.1059870719909668
359,32,0.11493158340454102
359,48,0.23067140579223633
359,64,0.5302889347076416
359,128,0.893439769744873
360,1,0.07220196723937988
360,2,0.05010509490966797
360,4,0.029051542282104492
360,6,0.048990726470947266
360,8,0.0648496150970459
360,10,0.05326962471008301
360,12,0.04823184013366699
360,16,0.060920000076293945
360,24,0.1072230339050293
360,32,0.1507112979888916
360,48,0.22477364540100098
360,64,0.29639363288879395
360,128,0.7974770069122314
361,1,0.03142285346984863
361,2,0.023146629333496094
361,4,0.014921188354492188
361,6,0.03104400634765625
361,8,0.04020977020263672
361,10,0.058226585388183594
361,12,0.050672292709350586
361,16,0.03874516487121582
361,24,0.11036181449890137
361,32,0.16213750839233398
361,48,0.24228787422180176
361,64,0.27063894271850586
361,128,0.8099322319030762
362,1,0.06186628341674805
362,2,0.054563045501708984
362,4,0.026808738708496094
362,6,0.03943514823913574
362,8,0.028977394104003906
362,10,0.03591036796569824
362,12,0.03404521942138672
362,16,0.07583785057067871
362,24,0.1167898178100586
362,32,0.10608100891113281
362,48,0.22687792778015137
362,64,0.3255629539489746
362,128,0.8860986232757568
363,1,0.02908945083618164
363,2,0.04364752769470215
363,4,0.010040521621704102
363,6,0.0648186206817627
363,8,0.059234619140625
363,10,0.025394439697265625
363,12,0.06165289878845215
363,16,0.024487972259521484
363,24,0.07284855842590332
363,32,0.14804887771606445
363,48,0.22867965698242188
363,64,0.2722780704498291
363,128,0.7938539981842041
364,1,0.09131884574890137
364,2,0.05728411674499512
364,4,0.04011178016662598
364,6,0.04427337646484375
364,8,0.05162811279296875
364,10,0.05454516410827637
364,12,0.050244808197021484
364,16,0.06450104713439941
364,24,0.10710477828979492
364,32,0.129852294921875
364,48,0.18615388870239258
364,64,0.30834460258483887
364,128,0.843829870223999
365,1,0.012966394424438477
365,2,0.01598381996154785
365,4,0.021754026412963867
365,6,0.03469562530517578
365,8,0.05001115798950195
365,10,0.03870868682861328
365,12,0.028026580810546875
365,16,0.0708620548248291
365,24,0.06957101821899414
365,32,0.1434645652770996
365,48,0.20059728622436523
365,64,0.33068108558654785
365,128,0.6864392757415771
366,1,0.023398399353027344
366,2,0.019400835037231445
366,4,0.02293872833251953
366,6,0.06309723854064941
366,8,0.04703259468078613
366,10,0.06860566139221191
366,12,0.025833845138549805
366,16,0.05181002616882324
366,24,0.09742283821105957
366,32,0.13883709907531738
366,48,0.19495105743408203
366,64,0.31090641021728516
366,128,0.871626615524292
367,1,0.04801678657531738
367,2,0.026323318481445312
367,4,0.020320415496826172
367,6,0.04146718978881836
367,8,0.04828214645385742
367,10,0.046393394470214844
367,12,0.04256176948547363
367,16,0.06922769546508789
367,24,0.0970311164855957
367,32,0.1515820026397705
367,48,1.1871733665466309
367,64,0.3106980323791504
367,128,0.8370440006256104
368,1,0.06650876998901367
368,2,0.06060910224914551
368,4,0.024301528930664062
368,6,0.05554699897766113
368,8,0.029500246047973633
368,10,0.046810150146484375
368,12,0.04387950897216797
368,16,0.07450628280639648
368,24,0.07797813415527344
368,32,0.14254498481750488
368,48,0.1761469841003418
368,64,0.23510265350341797
368,128,0.8281934261322021
369,1,0.0006673336029052734
369,2,0.02494049072265625
369,4,0.004317045211791992
369,6,0.018702983856201172
369,8,0.06302428245544434
369,10,0.05079245567321777
369,12,0.04280996322631836
369,16,0.06871485710144043
369,24,0.07176566123962402
369,32,0.15106630325317383
369,48,0.22121953964233398
369,64,0.32029151916503906
369,128,0.6432950496673584
370,1,0.044481754302978516
370,2,0.031078338623046875
370,4,0.02917313575744629
370,6,0.05282306671142578
370,8,0.03946709632873535
370,10,0.04143214225769043
370,12,0.059175729751586914
370,16,0.05896472930908203
370,24,0.12713885307312012
370,32,0.08366990089416504
370,48,0.2619786262512207
370,64,0.3228902816772461
370,128,0.8432414531707764
371,1,0.04456210136413574
371,2,0.04877614974975586
371,4,0.0276334285736084
371,6,0.03369903564453125
371,8,0.057326316833496094
371,10,0.048638343811035156
371,12,0.027878999710083008
371,16,0.08188414573669434
371,24,0.0907738208770752
371,32,0.14420270919799805
371,48,0.20514178276062012
371,64,0.3011763095855713
371,128,0.7582457065582275
372,1,0.08759522438049316
372,2,0.05824995040893555
372,4,0.03609108924865723
372,6,0.03173351287841797
372,8,0.03666996955871582
372,10,0.024017333984375
372,12,0.058182477951049805
372,16,0.06869316101074219
372,24,0.16374611854553223
372,32,0.149169921875
372,48,0.19111967086791992
372,64,0.34897446632385254
372,128,0.9300215244293213
373,1,0.07869100570678711
373,2,0.08238887786865234
373,4,0.04926609992980957
373,6,0.03521919250488281
373,8,0.06349039077758789
373,10,0.09129166603088379
373,12,0.03473377227783203
373,16,0.04562640190124512
373,24,0.10357880592346191
373,32,0.12847280502319336
373,48,0.23786306381225586
373,64,0.29949045181274414
373,128,0.8133327960968018
374,1,0.11122941970825195
374,2,0.06624722480773926
374,4,0.04725790023803711
374,6,0.05349326133728027
374,8,0.06267023086547852
374,10,0.07273483276367188
374,12,0.052826881408691406
374,16,0.06323075294494629
374,24,0.07994890213012695
374,32,0.17801880836486816
374,48,0.24392151832580566
374,64,0.24602508544921875
374,128,0.7587301731109619
375,1,0.08677291870117188
375,2,0.05143928527832031
375,4,0.028184890747070312
375,6,0.06708741188049316
375,8,0.058652639389038086
375,10,0.060120344161987305
375,12,0.05175662040710449
375,16,0.05939221382141113
375,24,0.09426331520080566
375,32,0.06170654296875
375,48,0.21956992149353027
375,64,0.3552062511444092
375,128,0.8050003051757812
376,1,0.10330867767333984
376,2,0.06660008430480957
376,4,0.04465341567993164
376,6,0.08399510383605957
376,8,0.046408653259277344
376,10,0.04303717613220215
376,12,0.05186319351196289
376,16,0.08593249320983887
376,24,0.06478238105773926
376,32,0.15379595756530762
376,48,0.2155742645263672
376,64,0.3174858093261719
376,128,0.8950536251068115
377,1,0.07194900512695312
377,2,0.06666779518127441
377,4,0.028620243072509766
377,6,0.05625557899475098
377,8,0.07720279693603516
377,10,0.07539820671081543
377,12,0.06741476058959961
377,16,0.05371570587158203
377,24,0.09135222434997559
377,32,0.1690523624420166
377,48,0.24229836463928223
377,64,0.33115100860595703
377,128,0.7801415920257568
378,1,0.0004000663757324219
378,2,0.0009646415710449219
378,4,0.019225120544433594
378,6,0.03414559364318848
378,8,0.03550910949707031
378,10,0.022943496704101562
378,12,0.04904532432556152
378,16,0.052396297454833984
378,24,0.09795451164245605
378,32,0.1272728443145752
378,48,0.19803261756896973
378,64,0.2620370388031006
378,128,0.7982144355773926
379,1,0.00776982307434082
379,2,0.012853384017944336
379,4,0.025282859802246094
379,6,0.04098701477050781
379,8,0.024103641510009766
379,10,0.03266096115112305
379,12,0.05156826972961426
379,16,0.06373405456542969
379,24,0.1038367748260498
379,32,0.1471540927886963
379,48,0.2172713279724121
379,64,0.4074709415435791
379,128,0.8607516288757324
380,1,0.00733494758605957
380,2,0.006363630294799805
380,4,0.006406307220458984
380,6,0.08049726486206055
380,8,0.04409956932067871
380,10,0.039978981018066406
380,12,0.03536367416381836
380,16,0.10906195640563965
380,24,0.11148309707641602
380,32,0.16842913627624512
380,48,0.20125937461853027
380,64,0.27921295166015625
380,128,0.8545634746551514
381,1,0.0973052978515625
381,2,0.07359051704406738
381,4,0.04660820960998535
381,6,0.04893064498901367
381,8,0.058646440505981445
381,10,0.06321954727172852
381,12,0.06575918197631836
381,16,0.05242633819580078
381,24,0.0917348861694336
381,32,0.11129546165466309
381,48,0.2463839054107666
381,64,0.3165125846862793
381,128,0.7492706775665283
382,1,0.0631246566772461
382,2,0.10795259475708008
382,4,0.03264880180358887
382,6,0.045319557189941406
382,8,0.05495619773864746
382,10,0.04747915267944336
382,12,0.03278779983520508
382,16,0.05400419235229492
382,24,0.10165786743164062
382,32,0.10820841789245605
382,48,0.20467329025268555
382,64,0.30539798736572266
382,128,0.8090701103210449
383,1,0.18428778648376465
383,2,0.10704326629638672
383,4,0.06875395774841309
383,6,0.07366156578063965
383,8,0.04329395294189453
383,10,0.08049368858337402
383,12,0.05704188346862793
383,16,0.07778406143188477
383,24,0.10105347633361816
383,32,0.16901254653930664
383,48,0.21944379806518555
383,64,0.32534074783325195
383,128,0.8005928993225098
384,1,0.031132936477661133
384,2,0.0334928035736084
384,4,0.017908096313476562
384,6,0.029585599899291992
384,8,0.04200172424316406
384,10,0.0544743537902832
384,12,0.04911541938781738
384,16,0.04645824432373047
384,24,0.10289621353149414
384,32,0.1443934440612793
384,48,0.2677881717681885
384,64,0.34371328353881836
384,128,0.7137484550476074
385,1,0.034468650817871094
385,2,0.029987335205078125
385,4,0.02019977569580078
385,6,0.05876588821411133
385,8,0.02060413360595703
385,10,0.03593635559082031
385,12,0.05117344856262207
385,16,0.053115129470825195
385,24,0.07465529441833496
385,32,0.16515851020812988
385,48,0.2343742847442627
385,64,0.3033559322357178
385,128,0.7851476669311523
386,1,0.034151554107666016
386,2,0.0177915096282959
386,4,0.014083385467529297
386,6,0.042292118072509766
386,8,0.051430702209472656
386,10,0.06006193161010742
386,12,0.058701276779174805
386,16,0.0850837230682373
386,24,0.11562204360961914
386,32,0.15083575248718262
386,48,0.2228856086730957
386,64,0.3442833423614502
386,128,0.712364673614502
387,1,0.03127026557922363
387,2,0.04516005516052246
387,4,0.016419649124145508
387,6,0.0578610897064209
387,8,0.052297115325927734
387,10,0.04848337173461914
387,12,0.048235416412353516
387,16,0.054291725158691406
387,24,0.08131027221679688
387,32,0.11362004280090332
387,48,0.2531421184539795
387,64,0.31896090507507324
387,128,0.8126864433288574
388,1,0.026820659637451172
388,2,0.025517940521240234
388,4,0.015391111373901367
388,6,0.039357900619506836
388,8,0.03872108459472656
388,10,0.05849337577819824
388,12,0.05607485771179199
388,16,0.0658416748046875
388,24,0.09905004501342773
388,32,0.15668892860412598
388,48,0.2638072967529297
388,64,0.3335697650909424
388,128,0.8923990726470947
389,1,0.12274909019470215
389,2,0.08484148979187012
389,4,0.03673148155212402
389,6,0.0446779727935791
389,8,0.07046270370483398
389,10,0.06163787841796875
389,12,0.0696413516998291
389,16,0.062294960021972656
389,24,0.06832742691040039
389,32,0.1640625
389,48,0.19076824188232422
389,64,0.3115379810333252
389,128,0.8536877632141113
390,1,0.00086212158203125
390,2,0.0034809112548828125
390,4,0.010885238647460938
390,6,0.01833629608154297
390,8,0.028206586837768555
390,10,0.020374059677124023
390,12,0.05661511421203613
390,16,0.03663778305053711
390,24,0.13453173637390137
390,32,0.1442725658416748
390,48,0.21123504638671875
390,64,0.275895357131958
390,128,0.7596192359924316
391,1,0.0008909702301025391
391,2,0.006227016448974609
391,4,0.013135194778442383
391,6,0.0670475959777832
391,8,0.03542494773864746
391,10,0.05593132972717285
391,12,0.04944658279418945
391,16,0.04099011421203613
391,24,0.1091928482055664
391,32,0.11297416687011719
391,48,0.20692658424377441
391,64,0.31116318702697754
391,128,0.7851595878601074
392,1,0.0007088184356689453
392,2,0.013196706771850586
392,4,0.04836678504943848
392,6,0.056050777435302734
392,8,0.037859201431274414
392,10,0.03003716468811035
392,12,0.03017425537109375
392,16,0.0685722827911377
392,24,0.06890416145324707
392,32,0.12557673454284668
392,48,0.2724642753601074
392,64,0.3443145751953125
392,128,0.8534901142120361
393,1,0.05228257179260254
393,2,0.045832157135009766
393,4,0.040648460388183594
393,6,0.05180525779724121
393,8,0.0418398380279541
393,10,0.03784370422363281
393,12,0.04810214042663574
393,16,0.07055902481079102
393,24,0.10381245613098145
393,32,0.12646269798278809
393,48,0.2541193962097168
393,64,0.3603699207305908
393,128,0.926506757736206
394,1,0.05477762222290039
394,2,0.04536604881286621
394,4,0.0540468692779541
394,6,0.06409955024719238
394,8,0.06541728973388672
394,10,0.0290682315826416
394,12,0.03928256034851074
394,16,0.07555627822875977
394,24,0.16475653648376465
394,32,0.18430733680725098
394,48,0.25295329093933105
394,64,0.30766820907592773
394,128,0.7601196765899658
395,1,0.021636486053466797
395,2,0.013631343841552734
395,4,0.037106990814208984
395,6,0.07457995414733887
395,8,0.06445431709289551
395,10,0.054902076721191406
395,12,0.0643775463104248
395,16,0.07286787033081055
395,24,0.08527493476867676
395,32,0.18380498886108398
395,48,0.2404463291168213
395,64,0.3629915714263916
395,128,0.7916693687438965
396,1,0.08537411689758301
396,2,0.0561823844909668
396,4,0.030559539794921875
396,6,0.05926966667175293
396,8,0.0440824031829834
396,10,0.046274423599243164
396,12,0.04316544532775879
396,16,0.062120676040649414
396,24,0.0952761173248291
396,32,0.1728060245513916
396,48,0.24523186683654785
396,64,0.3560490608215332
396,128,0.8239419460296631
397,1,0.030810117721557617
397,2,0.018010377883911133
397,4,0.03474164009094238
397,6,0.031241416931152344
397,8,0.036173343658447266
397,10,0.046021461486816406
397,12,0.0390927791595459
397,16,0.07490181922912598
397,24,0.07972073554992676
397,32,0.15340209007263184
397,48,0.23679804801940918
397,64,0.32478952407836914
397,128,0.7274398803710938
398,1,0.02642536163330078
398,2,0.05531048774719238
398,4,0.008714914321899414
398,6,0.050395965576171875
398,8,0.06175804138183594
398,10,0.05274844169616699
398,12,0.05995678901672363
398,16,0.09296584129333496
398,24,0.09322953224182129
398,32,0.13361382484436035
398,48,0.2552981376647949
398,64,0.27923107147216797
398,128,0.8778512477874756
399,1,0.005370616912841797
399,2,0.01462101936340332
399,4,0.018582582473754883
399,6,0.019408226013183594
399,8,0.026715517044067383
399,10,0.05737423896789551
399,12,0.05176043510437012
399,16,0.0685429573059082
399,24,0.0793006420135498
399,32,0.14209198951721191
399,48,0.24177265167236328
399,64,0.2761545181274414
399,128,0.6953394412994385
400,1,0.005303382873535156
400,2,0.008597135543823242
400,4,0.01628398895263672
400,6,0.06627655029296875
400,8,0.03832745552062988
400,10,0.03289294242858887
400,12,0.06231427192687988
400,16,0.05355405807495117
400,24,0.09588408470153809
400,32,0.15986871719360352
400,48,0.25296998023986816
400,64,0.31061363220214844
400,128,0.7582452297210693
401,1,0.005482912063598633
401,2,0.016626596450805664
401,4,0.058821916580200195
401,6,0.061730384826660156
401,8,0.062027692794799805
401,10,0.04963994026184082
401,12,0.031077861785888672
401,16,0.03839421272277832
401,24,0.09612059593200684
401,32,0.12483716011047363
401,48,0.24756860733032227
401,64,0.3383183479309082
401,128,0.773444414138794
402,1,0.00989675521850586
402,2,0.03090810775756836
402,4,0.020946264266967773
402,6,0.02147364616394043
402,8,0.06649541854858398
402,10,0.03219103813171387
402,12,0.03437399864196777
402,16,0.050360918045043945
402,24,0.09950780868530273
402,32,0.12271308898925781
402,48,0.2548058032989502
402,64,0.3800976276397705
402,128,0.7449145317077637
403,1,0.00977635383605957
403,2,0.013161420822143555
403,4,0.021903514862060547
403,6,0.04939150810241699
403,8,0.04121232032775879
403,10,0.03705954551696777
403,12,0.05086374282836914
403,16,0.06863975524902344
403,24,0.09442591667175293
403,32,0.17615175247192383
403,48,0.23404645919799805
403,64,0.32564377784729004
403,128,0.8016741275787354
404,1,0.009979248046875
404,2,0.014081478118896484
404,4,0.005028486251831055
404,6,0.048571109771728516
404,8,0.05487990379333496
404,10,0.03372502326965332
404,12,0.08547163009643555
404,16,0.07839536666870117
404,24,0.11578845977783203
404,32,0.1362154483795166
404,48,0.17889094352722168
404,64,0.30956506729125977
404,128,0.8365576267242432
405,1,0.009937763214111328
405,2,0.0326385498046875
405,4,0.013525962829589844
405,6,0.0291898250579834
405,8,0.035445213317871094
405,10,0.0286715030670166
405,12,0.05481553077697754
405,16,0.07537627220153809
405,24,0.1253807544708252
405,32,0.15598177909851074
405,48,0.23241829872131348
405,64,0.27654480934143066
405,128,0.8078975677490234
406,1,0.009179353713989258
406,2,0.01189279556274414
406,4,0.017200946807861328
406,6,0.02850508689880371
406,8,0.054000139236450195
406,10,0.059760093688964844
406,12,0.06224203109741211
406,16,0.07779216766357422
406,24,0.0768430233001709
406,32,0.1496570110321045
406,48,0.21247267723083496
406,64,0.28592967987060547
406,128,0.7953805923461914
407,1,0.009202957153320312
407,2,0.0185549259185791
407,4,0.028076887130737305
407,6,0.05765509605407715
407,8,0.05048537254333496
407,10,0.06349611282348633
407,12,0.07619500160217285
407,16,0.03827524185180664
407,24,0.09956908226013184
407,32,0.17098498344421387
407,48,0.23607897758483887
407,64,0.3333306312561035
407,128,0.8303701877593994
408,1,0.03005361557006836
408,2,0.02490997314453125
408,4,0.05014371871948242
408,6,0.025908231735229492
408,8,0.05464673042297363
408,10,0.0606081485748291
408,12,0.0585634708404541
408,16,0.06353926658630371
408,24,0.1230161190032959
408,32,0.10217952728271484
408,48,0.17265009880065918
408,64,0.21541142463684082
408,128,0.7975904941558838
409,1,0.009236335754394531
409,2,0.0092315673828125
409,4,0.01900935173034668
409,6,0.0459599494934082
409,8,0.029540300369262695
409,10,0.017719745635986328
409,12,0.03217005729675293
409,16,0.059276580810546875
409,24,0.16603541374206543
409,32,0.1519148349761963
409,48,0.2330937385559082
409,64,0.3230166435241699
409,128,0.7681980133056641
410,1,0.009356260299682617
410,2,0.01016378402709961
410,4,0.025722026824951172
410,6,0.03912019729614258
410,8,0.08757781982421875
410,10,0.043717145919799805
410,12,0.045798540115356445
410,16,0.05919528007507324
410,24,0.10823678970336914
410,32,0.1331639289855957
410,48,0.2541177272796631
410,64,0.3323020935058594
410,128,0.7915244102478027
411,1,0.03816628456115723
411,2,0.02692890167236328
411,4,0.03467130661010742
411,6,0.03843235969543457
411,8,0.040375709533691406
411,10,0.04564929008483887
411,12,0.042194366455078125
411,16,0.05752110481262207
411,24,0.09500408172607422
411,32,0.15252900123596191
411,48,0.21869254112243652
411,64,0.3599519729614258
411,128,0.8709769248962402
412,1,0.035013675689697266
412,2,0.028138160705566406
412,4,0.018145084381103516
412,6,0.057806968688964844
412,8,0.062372446060180664
412,10,0.10255861282348633
412,12,0.051492929458618164
412,16,0.06296563148498535
412,24,0.07944798469543457
412,32,0.13707590103149414
412,48,0.250734806060791
412,64,0.33783602714538574
412,128,0.8490958213806152
413,1,0.03677940368652344
413,2,0.023504972457885742
413,4,0.035334110260009766
413,6,0.07748675346374512
413,8,0.04751133918762207
413,10,0.05673623085021973
413,12,0.07410788536071777
413,16,0.05565047264099121
413,24,0.0990908145904541
413,32,0.13300085067749023
413,48,0.2559516429901123
413,64,0.3171992301940918
413,128,0.7718234062194824
414,1,0.037276268005371094
414,2,0.03278541564941406
414,4,0.012827634811401367
414,6,0.05446505546569824
414,8,0.03950142860412598
414,10,0.015543460845947266
414,12,0.059206247329711914
414,16,0.07057070732116699
414,24,0.11411356925964355
414,32,0.11609315872192383
414,48,0.24837684631347656
414,64,0.3545498847961426
414,128,0.6898951530456543
415,1,0.0377960205078125
415,2,0.0244753360748291
415,4,0.03629326820373535
415,6,0.02223658561706543
415,8,0.05041980743408203
415,10,0.04095888137817383
415,12,0.0383448600769043
415,16,0.05125999450683594
415,24,0.0758979320526123
415,32,0.137007474899292
415,48,0.2368793487548828
415,64,0.3184850215911865
415,128,0.7841618061065674
416,1,0.03446626663208008
416,2,0.0274045467376709
416,4,0.015629291534423828
416,6,0.04329633712768555
416,8,0.05528140068054199
416,10,0.039952993392944336
416,12,0.03739666938781738
416,16,0.05191683769226074
416,24,0.07796478271484375
416,32,0.09691357612609863
416,48,0.2431340217590332
416,64,0.3971090316772461
416,128,0.8298947811126709
417,1,0.0333247184753418
417,2,0.03275465965270996
417,4,0.03486514091491699
417,6,0.01673722267150879
417,8,0.041616201400756836
417,10,0.06033968925476074
417,12,0.04381132125854492
417,16,0.06893134117126465
417,24,0.10624456405639648
417,32,0.1589829921722412
417,48,0.2639944553375244
417,64,0.3093302249908447
417,128,0.7685797214508057
418,1,0.03495383262634277
418,2,0.023261547088623047
418,4,0.04347395896911621
418,6,0.05219292640686035
418,8,0.026926040649414062
418,10,0.04915452003479004
418,12,0.03846144676208496
418,16,0.06597495079040527
418,24,0.1109163761138916
418,32,0.13567447662353516
418,48,0.29140329360961914
418,64,0.31886959075927734
418,128,0.7642927169799805
419,1,0.030167341232299805
419,2,0.03192615509033203
419,4,0.01300668716430664
419,6,0.027805566787719727
419,8,0.09074640274047852
419,10,0.045272111892700195
419,12,0.06363725662231445
419,16,0.04953479766845703
419,24,0.08014655113220215
419,32,0.15512847900390625
419,48,0.23003363609313965
419,64,0.3376927375793457
419,128,0.7732021808624268
420,1,0.03251147270202637
420,2,0.0177767276763916
420,4,0.027678251266479492
420,6,0.05856442451477051
420,8,0.028987884521484375
420,10,0.03663754463195801
420,12,0.06111025810241699
420,16,0.07198691368103027
420,24,0.08034396171569824
420,32,0.15228796005249023
420,48,0.22314786911010742
420,64,0.3629486560821533
420,128,0.8296849727630615
421,1,0.0333559513092041
421,2,0.02641153335571289
421,4,0.030874967575073242
421,6,0.011795997619628906
421,8,0.08699750900268555
421,10,0.05084824562072754
421,12,0.04134821891784668
421,16,0.044033050537109375
421,24,0.07586288452148438
421,32,0.1298978328704834
421,48,0.2549879550933838
421,64,0.2686593532562256
421,128,0.7014725208282471
422,1,0.012956857681274414
422,2,0.015297174453735352
422,4,0.013444185256958008
422,6,0.020166397094726562
422,8,0.05530405044555664
422,10,0.03390169143676758
422,12,0.03021383285522461
422,16,0.0626070499420166
422,24,0.10407567024230957
422,32,0.1686704158782959
422,48,0.23820066452026367
422,64,0.302170991897583
422,128,0.7602300643920898
423,1,0.012914657592773438
423,2,0.011751890182495117
423,4,0.014770746231079102
423,6,0.046895503997802734
423,8,0.05809378623962402
423,10,0.026708364486694336
423,12,0.04907631874084473
423,16,0.04455256462097168
423,24,0.11420178413391113
423,32,0.09345054626464844
423,48,0.22904491424560547
423,64,0.2864062786102295
423,128,0.782994270324707
424,1,0.01260232925415039
424,2,0.021424531936645508
424,4,0.01580023765563965
424,6,0.061293601989746094
424,8,0.06901025772094727
424,10,0.059763431549072266
424,12,0.06394433975219727
424,16,0.07226896286010742
424,24,0.1008920669555664
424,32,0.10445833206176758
424,48,0.23104596138000488
424,64,0.35206055641174316
424,128,0.7484095096588135
425,1,0.023898839950561523
425,2,0.024199962615966797
425,4,0.01273036003112793
425,6,0.05944943428039551
425,8,0.062169551849365234
425,10,0.07491111755371094
425,12,0.02368927001953125
425,16,0.03710770606994629
425,24,0.10256075859069824
425,32,0.1329045295715332
425,48,0.2470860481262207
425,64,0.2936060428619385
425,128,0.8140628337860107
426,1,0.024930715560913086
426,2,0.01822495460510254
426,4,0.01839733123779297
426,6,0.05357718467712402
426,8,0.07312536239624023
426,10,0.03926658630371094
426,12,0.06121993064880371
426,16,0.05638766288757324
426,24,0.08178496360778809
426,32,0.1272108554840088
426,48,0.26654505729675293
426,64,0.3368544578552246
426,128,0.7650837898254395
427,1,0.024713754653930664
427,2,0.019823074340820312
427,4,0.011796712875366211
427,6,0.03463172912597656
427,8,0.044001102447509766
427,10,0.028675317764282227
427,12,0.053891897201538086
427,16,0.09737968444824219
427,24,0.08922505378723145
